Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-06-20 17:59,,Jacksonville Cannons,27,D,0,1,Defense,Pull,,,Allan L,7.402,Archie,Jack K,M Spear,R Runner,Allan L,D Cox,T Spinks,,,,,,,,,,,,,,,,,,,,,,0
2015-06-20 17:59,,Jacksonville Cannons,27,D,0,1,Defense,Goal,,,Anonymous,,Archie,Jack K,M Spear,R Runner,Allan L,D Cox,T Spinks,,,,,,,,,,,,,,,,,,,,,,25
2015-06-20 17:59,,Jacksonville Cannons,19,O,1,1,Offense,Catch,C. Olsen,B. Moore,,,J Clark,B. Moore,M. Poole,Matt S,Dylan T,Kyle S,C. Olsen,,,,,,,,,,,,,,,,,,,,,,145
2015-06-20 17:59,,Jacksonville Cannons,19,O,1,1,Offense,Catch,B. Moore,C. Olsen,,,J Clark,B. Moore,M. Poole,Matt S,Dylan T,Kyle S,C. Olsen,,,,,,,,,,,,,,,,,,,,,,154
2015-06-20 17:59,,Jacksonville Cannons,19,O,1,1,Offense,Goal,C. Olsen,J Clark,,,J Clark,B. Moore,M. Poole,Matt S,Dylan T,Kyle S,C. Olsen,,,,,,,,,,,,,,,,,,,,,,162
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Defense,Pull,,,F Wooten,6.915,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,213
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Defense,D,,,T Spinks,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,279
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Offense,Catch,R Runner,T Spinks,,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,318
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Offense,Catch,T Spinks,R Runner,,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,322
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Offense,Catch,R Runner,T Spinks,,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,326
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Offense,Catch,T Spinks,R Runner,,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,330
2015-06-20 17:59,,Jacksonville Cannons,123,D,2,1,Offense,Goal,R Runner,Archie,,,Archie,M Spear,R Runner,TGoforth,A Olsen,T Spinks,F Wooten,,,,,,,,,,,,,,,,,,,,,,334
2015-06-20 17:59,,Jacksonville Cannons,69,D,2,2,Defense,Pull,,,Allan L,4.778,Jack K,S. Hicks,R Runner,Allan L,Sebbi D,A Olsen,R James,,,,,,,,,,,,,,,,,,,,,,388
2015-06-20 17:59,,Jacksonville Cannons,69,D,2,2,Defense,Throwaway,,,Anonymous,,Jack K,S. Hicks,R Runner,Allan L,Sebbi D,A Olsen,R James,,,,,,,,,,,,,,,,,,,,,,404
2015-06-20 17:59,,Jacksonville Cannons,69,D,2,2,Offense,Catch,R Runner,Jack K,,,Jack K,S. Hicks,R Runner,Allan L,Sebbi D,A Olsen,R James,,,,,,,,,,,,,,,,,,,,,,409
2015-06-20 17:59,,Jacksonville Cannons,69,D,2,2,Offense,Catch,Jack K,Sebbi D,,,Jack K,S. Hicks,R Runner,Allan L,Sebbi D,A Olsen,R James,,,,,,,,,,,,,,,,,,,,,,413
