Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Defense,Pull,,,Fedore M,6.728,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,0
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Defense,D,,,Fedore M,,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,31
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Offense,Catch,Brenen C,Fedore M,,,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,35
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Offense,Catch,Fedore M,Brenen C,,,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,39
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Offense,Catch,Brenen C,Fedore M,,,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,43
2015-05-30 19:01,,Detroit Mechanix,49,D,1,0,Offense,Goal,Fedore M,Pitts C,,,Pitts C,Fedore M,RaniiD M,Dulabo R,Mast J,Brenen C,Sheppa M,,,,,,,,,,,,,,,,,,,,,,47
2015-05-30 19:01,,Detroit Mechanix,106,D,2,0,Defense,Pull,,,Mogiel S,7.669,Kaczma N,Watson A,Mogiel S,Wissel T,Trimbl S,Haser N,Repper A,,,,,,,,,,,,,,,,,,,,,,104
2015-05-30 19:01,,Detroit Mechanix,106,D,2,0,Defense,Throwaway,,,Anonymous,,Kaczma N,Watson A,Mogiel S,Wissel T,Trimbl S,Haser N,Repper A,,,,,,,,,,,,,,,,,,,,,,165
2015-05-30 19:01,,Detroit Mechanix,106,D,2,0,Offense,Catch,Wissel T,Trimbl S,,,Kaczma N,Watson A,Mogiel S,Wissel T,Trimbl S,Haser N,Repper A,,,,,,,,,,,,,,,,,,,,,,188
2015-05-30 19:01,,Detroit Mechanix,106,D,2,0,Offense,Catch,Trimbl S,Kaczma N,,,Kaczma N,Watson A,Mogiel S,Wissel T,Trimbl S,Haser N,Repper A,,,,,,,,,,,,,,,,,,,,,,191
